neg,neu,pos,compound,entropy,class
0.323,0.604,0.073,-0.981,4.218801426517822,1
0.168,0.696,0.136,-0.8832,4.170412601653663,1
0.165,0.715,0.12,-0.7565,4.197515129523798,1
0.28,0.562,0.159,-0.9099,4.197965225151746,1
0.23,0.585,0.185,-0.8198,4.187835861330771,1
0.352,0.545,0.103,-0.9946,4.206174684721868,1
0.241,0.597,0.161,-0.8074,4.165015278649778,1
0.171,0.701,0.127,-0.7956,4.1967912208782,1
0.265,0.581,0.154,-0.9623,4.213646722130609,1
0.355,0.52,0.125,-0.9081,4.102267547267288,1
0.089,0.647,0.263,0.9225,4.2676477770280234,1
0.386,0.584,0.03,-0.9871,4.200346286868588,1
0.149,0.711,0.141,-0.7414,4.193750228116983,1
0.14,0.58,0.281,0.8925,4.120316270486133,1
0.229,0.676,0.094,-0.8221,4.228875105095937,1
0.213,0.604,0.183,-0.4949,4.2086643358573825,1
0.18,0.602,0.218,0.3522,4.203040715076925,1
0.232,0.645,0.123,-0.8658,4.201905531448947,1
0.059,0.77,0.171,0.9693,4.197804634860901,1
0.249,0.588,0.163,-0.8464,4.207061951487837,1
0.204,0.636,0.16,-0.6209,4.139091873563869,1
0.252,0.584,0.164,-0.707,4.159760570039378,1
0.127,0.604,0.269,0.7442,4.136083660312179,1
0.162,0.724,0.114,-0.7512,4.14530292092792,1
0.242,0.605,0.153,-0.5667,4.003133321544646,1
0.199,0.603,0.199,-0.0142,4.236990371977878,1
0.197,0.575,0.228,0.3342,4.219511619068689,1
0.114,0.638,0.248,0.9976,4.228657388068566,1
0.282,0.515,0.203,-0.9657,4.135684561740588,1
0.215,0.592,0.193,-0.3057,4.1319146203871995,1
0.214,0.595,0.191,-0.8789,4.202632731754374,1
0.189,0.63,0.181,-0.1918,4.157561433166647,1
0.235,0.543,0.222,-0.4767,4.155076896355979,1
0.198,0.568,0.234,-0.1172,4.169881233314595,1
0.175,0.612,0.213,0.7184,4.178468772457971,1
0.266,0.605,0.129,-0.9698,4.240035059754828,1
0.189,0.673,0.138,-0.1496,4.124242788517881,1
0.032,0.808,0.16,0.8593,4.18467300016198,1
0.415,0.459,0.126,-0.998,4.1607356492380205,1
0.211,0.551,0.238,0.1628,4.198986866480487,1
0.307,0.506,0.187,-0.9151,4.210572573494712,1
0.071,0.639,0.29,0.926,4.2090718895879755,1
0.024,0.868,0.109,0.7501,4.195419856656423,1
0.145,0.72,0.135,-0.4238,4.137216959549958,1
0.275,0.637,0.089,-0.9314,4.2664680326042665,1
0.116,0.729,0.155,0.3591,4.16416821190802,1
0.071,0.495,0.434,0.9753,4.211136343176395,1
0.204,0.663,0.133,-0.7387,4.088772577552385,1
0.295,0.582,0.122,-0.9355,4.184480965181233,1
0.14,0.592,0.268,0.9831,4.203078218653678,1
0.357,0.517,0.126,-0.9351,4.180902189886193,1
0.357,0.47,0.173,-0.9614,4.070287061215761,1
0.384,0.537,0.08,-0.9861,4.146641364219484,1
0.291,0.525,0.184,-0.8191,4.153866791492116,1
0.155,0.581,0.264,0.8625,4.208931094238711,1
0.218,0.564,0.218,0.0018,4.148413207004057,1
0.145,0.742,0.113,-0.2709,4.219665627975268,1
0.254,0.517,0.229,-0.3553,4.177485855492905,1
0.063,0.687,0.25,0.9838,4.232306325463512,1
0.27,0.538,0.193,-0.8915,4.200679599224148,1
0.114,0.618,0.269,0.9414,4.2862482761164244,1
0.076,0.764,0.16,0.6761,4.2145302350550935,1
0.208,0.606,0.186,-0.5353,4.180091564144266,1
0.288,0.702,0.01,-0.9877,4.168858243510525,1
0.073,0.721,0.206,0.916,4.124015482926719,1
0.218,0.549,0.233,0.0679,4.178567861590825,1
0.132,0.625,0.243,0.7906,4.102891075744762,1
0.123,0.708,0.169,0.443,4.177624156667616,1
0.09,0.632,0.277,0.956,4.193400982628381,1
0.321,0.499,0.18,-0.9276,4.150581773391069,1
0.105,0.744,0.151,0.577,4.167690667453357,1
0.183,0.532,0.285,0.7137,4.143845020747457,1
0.115,0.647,0.239,0.9861,4.172985235004725,1
0.164,0.751,0.085,-0.6219,4.089231718489215,1
0.228,0.633,0.139,-0.9717,4.202269085021931,1
0.225,0.652,0.124,-0.964,4.209981873173664,1
0.273,0.452,0.276,0.4973,4.145268304130015,1
0.216,0.581,0.204,-0.8077,4.274281863244541,1
0.544,0.385,0.071,-0.9686,4.043242617254896,1
0.223,0.553,0.223,-0.0128,4.198055517028384,1
0.308,0.573,0.119,-0.9908,4.199647717401776,1
0.146,0.707,0.147,0.0793,4.1848460921732755,1
0.127,0.751,0.123,-0.2023,4.184849007779296,1
0.123,0.771,0.106,-0.34,4.155680266667924,1
0.352,0.433,0.215,-0.9418,4.160164759937323,1
0.243,0.578,0.179,-0.5299,4.172581084162237,1
0.423,0.444,0.133,-0.9926,4.175003163027685,1
0.118,0.819,0.063,-0.6965,4.2415048538356634,1
0.286,0.505,0.209,-0.8992,4.127240282725205,1
0.279,0.517,0.204,-0.7351,4.190075854002382,1
0.134,0.675,0.191,0.9498,4.1633253949798315,1
0.218,0.632,0.149,-0.7149,4.170904960121839,1
0.257,0.516,0.227,-0.2648,4.146220913332727,1
0.197,0.643,0.16,-0.6155,4.113029715130524,1
0.341,0.505,0.155,-0.9513,4.19038776744707,1
0.125,0.631,0.244,0.833,4.230191083998217,1
0.255,0.659,0.086,-0.9451,4.212937408533256,1
0.352,0.482,0.166,-0.912,4.249014527723977,1
0.208,0.627,0.165,-0.7003,4.238831230078432,1
0.108,0.712,0.18,0.3182,4.033368508726989,1
0.144,0.657,0.199,0.8464,4.1868267069702405,1
0.171,0.567,0.262,0.8766,4.155683946242544,1
0.174,0.679,0.147,-0.9145,4.221366838652878,1
0.089,0.628,0.283,0.9652,4.15934938876019,1
0.07,0.683,0.248,0.9274,4.138799322603969,1
0.096,0.64,0.264,0.9964,4.2046445874739815,1
0.215,0.67,0.115,-0.872,4.259831628906088,1
0.172,0.635,0.193,0.166,4.152355445824249,1
0.189,0.589,0.222,0.4767,4.177176008026249,1
0.202,0.664,0.134,-0.7673,4.138810586668584,1
0.173,0.751,0.076,-0.891,4.178515439368638,1
0.158,0.577,0.265,0.6808,4.08561336110432,1
0.437,0.441,0.122,-0.979,4.173051765767944,1
0.176,0.653,0.171,-0.4128,4.209389369895846,1
0.226,0.574,0.2,-0.3778,4.154466692804587,1
0.202,0.678,0.12,-0.6908,4.182390498552862,1
0.182,0.577,0.241,0.6745,4.2037701336717825,1
0.156,0.674,0.17,-0.121,4.1059489112641305,1
0.339,0.614,0.047,-0.9485,4.1547758638508885,1
0.211,0.587,0.203,-0.1531,4.190667051258356,1
0.179,0.743,0.078,-0.8225,4.211989299625834,1
0.229,0.61,0.161,-0.7043,4.15649225220364,1
0.034,0.837,0.129,0.7293,4.2102596605299585,1
0.221,0.548,0.23,-0.0067,4.161164378155779,1
0.149,0.749,0.102,-0.7102,4.2241782032235,1
0.253,0.608,0.139,-0.7692,4.151135554611238,1
0.368,0.544,0.088,-0.9903,4.221165327103729,1
0.198,0.494,0.308,0.8391,4.176372494138763,1
0.234,0.616,0.15,-0.8119,4.172044810430806,1
0.313,0.633,0.053,-0.9392,4.214384148230703,1
0.234,0.594,0.172,-0.8543,4.215863515206978,1
0.157,0.671,0.172,0.3748,4.213666923974345,1
0.015,0.865,0.12,0.8639,4.202517937545527,1
0.075,0.796,0.128,0.5859,4.206829578755391,1
0.046,0.713,0.24,0.9201,4.145606420992089,1
0.096,0.722,0.182,0.829,4.2446035927794625,1
0.125,0.744,0.131,-0.34,4.183842899761459,1
0.126,0.697,0.177,0.7588,4.209471166887837,1
0.234,0.555,0.212,-0.4497,4.098659930120553,1
0.194,0.641,0.164,-0.5358,4.141909943891359,1
0.329,0.58,0.091,-0.9815,4.196580596747894,1
0.339,0.487,0.174,-0.7964,4.163837881585812,1
0.096,0.802,0.101,-0.2098,4.196959723064574,1
0.234,0.616,0.15,-0.9533,4.179898991339174,1
0.173,0.595,0.232,0.7369,4.22783797831801,1
0.381,0.315,0.304,-0.5279,4.156828562740452,1
0.198,0.614,0.187,-0.0072,4.1475669956472245,1
0.157,0.624,0.219,0.6369,4.169391695477644,1
0.06,0.688,0.253,0.9371,4.109209733654673,1
0.167,0.672,0.161,-0.124,4.230027098447851,1
0.139,0.718,0.143,0.1551,4.225495001786747,1
0.112,0.72,0.168,0.6817,4.184078982849115,1
0.131,0.683,0.186,0.9402,4.211428561523205,1
0.225,0.611,0.164,-0.9231,4.2082718048226555,1
0.216,0.728,0.057,-0.9186,4.190755461717339,1
0.181,0.548,0.271,0.9008,4.130883151891261,1
0.111,0.608,0.281,0.932,4.160468565087127,1
0.164,0.582,0.254,0.8689,4.1235519375126035,1
0.29,0.586,0.123,-0.9501,4.20712516669336,1
0.133,0.686,0.181,0.4504,4.174437720686546,1
0.161,0.652,0.187,0.0258,4.088759192435109,1
0.219,0.65,0.131,-0.7984,4.115245196327722,1
0.122,0.749,0.129,0.1896,4.169419032369954,1
0.217,0.552,0.231,0.0325,4.233585763525987,1
0.121,0.66,0.219,0.9029,4.100180817795895,1
0.153,0.704,0.143,-0.2732,4.158051295604628,1
0.153,0.76,0.086,-0.713,4.174543303493015,1
0.142,0.717,0.14,-0.6903,4.240387428549483,1
0.187,0.577,0.237,0.7003,4.17460487034971,1
0.143,0.757,0.1,-0.503,4.125730908977141,1
0.205,0.715,0.08,-0.9439,4.189943242618599,1
0.168,0.741,0.09,-0.9349,4.189562656231641,1
0.102,0.762,0.136,0.5308,4.144657524090503,1
0.245,0.626,0.129,-0.9546,4.147520509457228,1
0.191,0.574,0.235,0.8948,4.207638089419707,1
0.31,0.48,0.21,-0.9126,4.1269636780983605,1
0.103,0.697,0.2,0.7916,4.147558463508097,1
0.142,0.641,0.217,0.7783,4.188395980636444,1
0.336,0.508,0.156,-0.9436,4.095123312143261,1
0.283,0.595,0.121,-0.7943,4.107473709500795,1
0.261,0.54,0.199,-0.7535,4.231673998788204,1
0.343,0.572,0.085,-0.9776,4.139718781563742,1
0.247,0.565,0.188,-0.9746,4.220722179454716,1
0.286,0.529,0.185,-0.9679,4.207130914719389,1
0.179,0.652,0.17,-0.5214,4.217983161224429,1
0.338,0.526,0.136,-0.8157,4.167102364708831,1
0.143,0.677,0.18,0.8797,4.209340803939824,1
0.068,0.725,0.207,0.8481,4.172957413675797,1
0.126,0.501,0.374,0.9783,4.183128271356545,1
0.173,0.606,0.221,0.7003,4.222412482039568,1
0.12,0.632,0.248,0.9905,4.233229558310375,1
0.2,0.654,0.146,-0.8934,4.243963670229423,1
0.093,0.753,0.154,0.4211,4.18722950450395,1
0.237,0.581,0.183,-0.9135,4.225702101385984,1
0.231,0.589,0.18,-0.8709,4.257748093519954,1
0.31,0.503,0.187,-0.9212,4.108535529578285,1
0.227,0.598,0.175,-0.743,4.120153174546228,1
0.113,0.682,0.204,0.9414,4.167303810306135,1
0.172,0.697,0.131,-0.7506,4.228373541379827,1
0.179,0.603,0.218,0.8908,4.222916296470466,1
0.195,0.614,0.19,0.5267,4.2005917065081215,1
0.202,0.587,0.211,0.0592,4.199431335038802,1
0.285,0.565,0.149,-0.8604,4.1194889398158665,1
0.196,0.588,0.215,0.0121,4.117306428280921,1
0.204,0.53,0.266,0.4646,4.110329047556835,1
0.284,0.506,0.209,-0.8776,4.192924839721867,1
0.167,0.585,0.248,0.9755,4.222368048954241,1
0.083,0.689,0.228,0.9843,4.1709013407572,1
0.134,0.729,0.137,-0.1985,4.189975202533338,1
0.125,0.647,0.228,0.926,4.236248094340061,1
0.17,0.67,0.16,-0.2163,4.180006351726588,1
0.0,0.617,0.383,0.9312,4.186386711947023,1
0.199,0.568,0.233,0.372,4.122765299126175,1
0.049,0.666,0.286,0.991,4.250221457729691,1
0.254,0.584,0.162,-0.7528,4.176256559890657,1
0.127,0.62,0.253,0.9561,4.188782455758442,1
0.243,0.361,0.396,0.8135,4.080407045838834,1
0.133,0.792,0.076,-0.4133,4.178768738033844,1
0.098,0.798,0.104,-0.1027,4.255027554544545,1
0.14,0.663,0.197,0.6549,4.199727485217041,1
0.237,0.496,0.267,0.4199,4.112349366637777,1
0.04,0.579,0.381,0.996,4.172219388735666,1
0.216,0.66,0.124,-0.8393,4.212473730560142,1
0.203,0.568,0.229,0.6679,4.209968624875054,1
0.335,0.515,0.15,-0.9348,4.192880442439792,1
0.061,0.684,0.255,0.9173,4.206780448522418,1
0.042,0.669,0.289,0.9509,4.262048947070187,1
0.14,0.702,0.158,0.5423,4.17037693797483,1
0.113,0.685,0.202,0.7982,4.209926228324258,1
0.182,0.695,0.123,-0.7799,4.197489850894951,1
0.233,0.655,0.112,-0.5305,4.070875068779976,1
0.177,0.646,0.176,-0.031,4.162096072775573,1
0.113,0.72,0.167,0.9209,4.178191737355519,1
0.113,0.675,0.212,0.7579,4.135906572568108,1
0.141,0.6,0.259,0.781,4.181817385238363,1
0.099,0.604,0.297,0.8949,4.137277822501542,1
0.145,0.605,0.25,0.9921,4.180019222833098,1
0.215,0.593,0.192,-0.3384,4.155296177283619,1
0.244,0.543,0.213,-0.7964,4.192757296184054,1
0.305,0.608,0.087,-0.9655,4.171795726398999,1
0.173,0.62,0.206,0.4191,4.195838441720069,1
0.084,0.67,0.247,0.9436,4.233459592604703,1
0.159,0.563,0.278,0.8986,4.179741714420643,1
0.227,0.565,0.208,-0.3744,4.215366108265226,1
0.196,0.688,0.116,-0.9053,4.213870844717353,1
0.15,0.627,0.223,0.9401,4.227836346436306,1
0.207,0.672,0.121,-0.8118,4.138870740200607,1
0.326,0.486,0.188,-0.9883,4.201107891017968,1
0.14,0.579,0.281,0.9449,4.215017741597637,1
0.226,0.523,0.251,0.3316,4.137936201629164,1
0.129,0.571,0.3,0.9517,4.182908795143964,1
0.309,0.607,0.084,-0.9349,4.1671384515321375,1
0.281,0.605,0.114,-0.9569,4.190328891194452,1
0.238,0.537,0.225,-0.5356,4.169901423175667,1
0.186,0.662,0.152,-0.2966,4.185549538876683,1
0.133,0.692,0.175,0.6124,4.173351731046861,1
0.097,0.569,0.333,0.9973,4.205139576640113,1
0.178,0.647,0.175,0.1854,4.27961601391257,1
0.131,0.578,0.291,0.9585,4.178824138275475,1
0.172,0.698,0.13,-0.4417,4.147374343222923,1
0.122,0.769,0.109,-0.0711,4.194577050069589,1
0.221,0.779,0.0,-0.6597,4.013578609687614,1
0.248,0.641,0.11,-0.8496,4.179081525641498,1
0.292,0.564,0.144,-0.9982,4.222950996064647,1
0.448,0.428,0.123,-0.9313,4.172507846935156,1
0.119,0.708,0.173,0.9003,4.175675534698802,1
0.32,0.583,0.097,-0.7922,4.107563204734848,1
0.221,0.642,0.137,-0.9803,4.252433499901545,1
0.313,0.632,0.055,-0.9934,4.147394655741366,1
0.351,0.473,0.176,-0.8442,3.990197032992569,1
0.216,0.683,0.1,-0.9571,4.2210495534385375,1
0.055,0.692,0.253,0.8674,4.1737429794897825,1
0.195,0.676,0.129,-0.9177,4.204183995436581,1
0.118,0.744,0.137,0.4404,4.22528648247341,1
0.257,0.555,0.188,-0.5994,4.216732854338191,1
0.029,0.759,0.213,0.9432,4.136389131739005,1
0.158,0.595,0.248,0.8643,4.173213386667248,1
0.216,0.665,0.119,-0.8937,4.191934454133325,1
0.043,0.852,0.105,0.5267,4.138751771321122,1
0.108,0.661,0.231,0.9628,4.164218137063707,1
0.132,0.711,0.157,0.3983,4.16534714178806,1
0.292,0.47,0.238,-0.8074,4.190023900648813,1
0.148,0.775,0.076,-0.5267,4.199072673563451,1
0.264,0.511,0.225,-0.4786,4.170753456202496,1
0.382,0.49,0.129,-0.9966,4.223378899646398,1
0.154,0.601,0.245,0.7779,4.203216868943133,1
0.209,0.556,0.235,0.128,4.131702265350046,1
0.25,0.622,0.128,-0.9489,4.19627766266513,1
0.127,0.63,0.242,0.9178,4.147620110199398,1
0.186,0.594,0.22,0.9319,4.1764732511847305,1
0.094,0.639,0.267,0.9891,4.16261672215429,1
0.251,0.612,0.137,-0.9871,4.203675599608804,1
0.152,0.579,0.269,0.8363,4.181041789762664,1
0.164,0.581,0.255,0.9357,4.207144314517033,1
0.135,0.628,0.238,0.5574,4.1033329606297375,1
0.334,0.532,0.134,-0.9603,4.155789928125705,1
0.191,0.534,0.275,0.8891,4.2732364465325,1
0.25,0.604,0.146,-0.9041,4.242024425083951,1
0.215,0.633,0.151,-0.7256,4.139359132154827,1
0.195,0.6,0.206,0.5423,4.239923256578486,1
0.188,0.578,0.233,0.8508,4.210505956688854,1
0.148,0.678,0.174,0.9013,4.236260845540073,1
0.076,0.634,0.29,0.9684,4.144426324249175,1
0.194,0.578,0.228,0.3199,4.167916126112653,1
0.137,0.613,0.25,0.9766,4.218860974928054,1
0.176,0.679,0.145,-0.8051,4.228921841708934,1
0.309,0.625,0.066,-0.7903,4.001433903981714,1
0.156,0.647,0.197,0.1621,4.242229040577287,1
0.309,0.511,0.18,-0.9022,4.157922173101613,1
0.205,0.727,0.068,-0.893,4.196630813887555,1
0.139,0.661,0.2,0.9059,4.217914524615531,1
0.275,0.559,0.166,-0.9824,4.200704700640583,1
0.247,0.61,0.144,-0.9385,4.185356017822754,1
0.26,0.691,0.049,-0.9428,4.103016186383085,1
0.265,0.643,0.092,-0.93,4.199189748434837,1
0.153,0.641,0.206,0.9029,4.2071963758049895,1
0.194,0.48,0.326,0.9204,4.129648645819695,1
0.14,0.774,0.087,-0.5894,4.230643841318224,1
0.156,0.631,0.213,0.5106,4.221639921343048,1
0.17,0.69,0.14,-0.8476,4.171126688221558,1
0.114,0.715,0.171,0.802,4.207347686745339,1
0.153,0.587,0.26,0.8316,4.1595641191188655,1
0.267,0.557,0.175,-0.8856,4.209677356065139,1
0.246,0.625,0.129,-0.927,4.183671788804435,1
0.21,0.632,0.158,-0.8025,4.192707390726119,1
0.337,0.497,0.166,-0.944,4.178517488447563,1
0.179,0.701,0.12,-0.9033,4.177384184040443,1
0.287,0.607,0.106,-0.9934,4.133914362449366,1
0.223,0.693,0.084,-0.9153,4.179693786354453,1
0.265,0.512,0.222,-0.4434,4.17702726823325,1
0.311,0.475,0.214,-0.6214,4.075825012145622,1
0.252,0.547,0.201,-0.7425,4.1893783217495155,1
0.279,0.533,0.188,-0.836,4.199142803868556,1
0.083,0.702,0.215,0.9538,4.168465575012668,1
0.149,0.669,0.182,0.5785,4.226283171870964,1
0.119,0.681,0.2,0.99,4.1769639283564475,1
0.268,0.617,0.115,-0.9846,4.1876024409466135,1
0.276,0.472,0.252,-0.4741,4.223694710475226,1
0.216,0.569,0.215,0.2057,4.205538957515426,1
0.297,0.548,0.156,-0.9169,4.177949609641156,1
0.289,0.577,0.134,-0.99,4.174861669366014,1
0.307,0.477,0.216,-0.8268,4.1558598083785965,1
0.376,0.49,0.134,-0.9628,4.191745426182928,1
0.0,0.519,0.481,0.9398,4.012941292617132,1
0.323,0.493,0.184,-0.6713,4.141247866595625,1
0.164,0.664,0.172,-0.0258,4.1818498415374386,1
0.286,0.566,0.148,-0.9282,4.1881819639327444,1
0.081,0.625,0.294,0.802,4.083392875612342,1
0.227,0.645,0.127,-0.8349,4.144415715948471,1
0.218,0.658,0.124,-0.6453,4.0750231852240555,1
0.082,0.632,0.286,0.9785,4.178722232421247,1
0.185,0.732,0.082,-0.9382,4.279577361540249,1
0.085,0.767,0.148,0.8851,4.108272442032661,1
0.09,0.739,0.171,0.983,4.198378187532687,1
0.352,0.502,0.146,-0.9915,4.24102403070045,1
0.504,0.496,0.0,-0.9456,4.13890039693023,1
0.136,0.653,0.211,0.9402,4.161844855354453,1
0.404,0.535,0.061,-0.9922,4.244601034484987,1
0.259,0.508,0.233,-0.5897,4.21549933073636,1
0.069,0.7,0.231,0.9868,4.216111896777418,1
0.1,0.799,0.101,0.0005,4.166200996067117,1
0.208,0.686,0.106,-0.7089,4.136697703563741,1
0.09,0.638,0.272,0.8591,4.2114272212982256,1
0.212,0.717,0.071,-0.9559,4.193285289551302,1
0.236,0.696,0.068,-0.9611,4.165235419855282,1
0.234,0.609,0.157,-0.7837,4.148582996121286,1
0.239,0.588,0.173,-0.8488,4.225311621725386,1
0.039,0.617,0.344,0.9908,4.133246609414336,1
0.27,0.654,0.076,-0.9325,4.185248710722564,1
0.197,0.52,0.283,0.9087,4.177663070723374,1
0.292,0.595,0.113,-0.9434,4.200085404140624,1
0.175,0.503,0.322,0.9429,4.120587687892329,1
0.127,0.585,0.288,0.9857,4.167416195494562,1
0.185,0.699,0.116,-0.7988,4.208207277704299,1
0.229,0.572,0.199,-0.7512,4.21967828368308,1
0.269,0.642,0.089,-0.9798,4.181709624633736,1
0.235,0.568,0.197,-0.5287,4.182475047502268,1
0.342,0.625,0.033,-0.9571,4.138182905926695,1
0.127,0.691,0.182,0.3612,4.164519977020327,1
0.24,0.674,0.086,-0.9925,4.230378364215703,1
0.217,0.643,0.14,-0.9278,4.216785366438803,1
0.215,0.645,0.139,-0.9278,4.21171911612095,1
0.04,0.69,0.269,0.9392,4.218010832531372,1
0.118,0.611,0.27,0.9747,4.196463957775828,1
0.105,0.751,0.145,0.4344,4.2125437254217895,1
0.121,0.646,0.232,0.7572,4.147896544948574,1
0.098,0.651,0.251,0.9866,4.241210686049942,1
0.233,0.574,0.193,-0.8338,4.244891609559972,1
0.184,0.693,0.123,-0.964,4.2456470008510365,1
0.18,0.682,0.138,-0.743,4.309940196594453,1
0.136,0.678,0.187,0.6582,4.237725719562824,1
0.106,0.513,0.381,0.9726,4.223700931139905,1
0.137,0.563,0.3,0.9966,4.229016539663516,1
0.543,0.457,0.0,-0.9607,3.9793268603067458,1
0.267,0.66,0.073,-0.9819,4.188615639630516,1
0.124,0.763,0.113,-0.2946,4.160307436818317,1
0.247,0.638,0.115,-0.8553,4.109421494450522,1
0.121,0.631,0.248,0.9421,4.21671768829746,1
0.177,0.685,0.138,-0.4519,4.19560308883292,1
0.116,0.658,0.226,0.872,4.156589655063759,1
0.3,0.44,0.26,-0.7656,4.184349104483668,1
0.186,0.671,0.143,-0.6293,4.224768871744693,1
0.187,0.501,0.312,0.6458,4.159810584515752,1
0.173,0.751,0.076,-0.8074,4.052315364610378,1
0.339,0.621,0.04,-0.989,4.200680815911366,1
0.095,0.767,0.138,0.6802,4.2354737184911935,1
0.3,0.547,0.153,-0.9165,4.201774414455202,1
0.085,0.736,0.179,0.9042,4.1268675523113565,1
0.038,0.654,0.308,0.9342,4.019525340232887,1
0.228,0.634,0.138,-0.4226,4.232997555841949,1
0.139,0.557,0.304,0.9093,4.220650204957535,1
0.329,0.601,0.07,-0.99,4.1330976378542985,1
0.31,0.375,0.315,0.0546,4.169549303652124,1
0.081,0.532,0.388,0.9736,4.189594540808824,1
0.243,0.415,0.342,0.2756,4.14643611002746,1
0.24,0.661,0.099,-0.9486,4.2202786241014,1
0.236,0.583,0.182,-0.8176,4.19478030286209,1
0.33,0.483,0.188,-0.9194,4.194073595717953,1
0.219,0.651,0.13,-0.9928,4.201474971415577,1
0.293,0.557,0.15,-0.9817,4.161858914259168,1
0.234,0.615,0.151,-0.9529,4.162746437947314,1
0.35,0.573,0.077,-0.9926,4.199356540610967,1
0.157,0.632,0.211,0.4756,4.251787764356133,1
0.25,0.625,0.125,-0.9836,4.197701341551188,1
0.122,0.68,0.198,0.9187,4.180023227180454,1
0.365,0.5,0.135,-0.9625,4.238223753466907,1
0.016,0.815,0.169,0.9638,4.104626271046329,1
0.216,0.76,0.024,-0.9494,4.177076535807906,1
0.232,0.703,0.065,-0.9705,4.251062693692345,1
0.153,0.63,0.217,0.802,4.186517682646629,1
0.181,0.724,0.095,-0.9855,4.210926474638477,1
0.139,0.67,0.19,0.9588,4.200362593676318,1
0.246,0.51,0.244,-0.0348,4.162002486875274,1
0.17,0.627,0.203,0.7934,4.198378448031141,1
0.128,0.656,0.216,0.947,4.193669709542325,1
0.289,0.6,0.111,-0.8598,4.184421182949107,1
0.275,0.68,0.045,-0.9313,4.134088648807528,1
0.354,0.52,0.126,-0.9776,4.187444833381386,1
0.153,0.602,0.245,0.8807,4.191507782108442,1
0.11,0.679,0.211,0.9518,4.218126500395327,1
0.088,0.502,0.41,0.9403,4.1949335274908925,1
0.199,0.604,0.197,0.5387,4.245253989432796,1
0.173,0.504,0.323,0.933,4.169060634993362,1
0.195,0.585,0.22,-0.1351,4.186242132623154,1
0.197,0.67,0.134,-0.7615,4.181785845012534,1
0.242,0.526,0.232,-0.4939,4.158874190973372,1
0.156,0.645,0.199,0.5025,4.125235641444956,1
0.054,0.737,0.209,0.9914,4.174808702647118,1
0.236,0.529,0.236,-0.4675,4.170344868494972,1
0.175,0.586,0.238,0.9011,4.165024870993985,1
0.195,0.805,0.0,-0.839,4.066577731779238,1
0.085,0.667,0.247,0.9383,4.162826372678719,1
0.135,0.631,0.234,0.8563,4.160289541677353,1
0.318,0.533,0.149,-0.9884,4.212872174925545,1
0.288,0.533,0.179,-0.9802,4.181121500939532,1
0.172,0.694,0.134,-0.8271,4.21376285435929,1
0.425,0.5,0.075,-0.9867,4.076458756893442,1
0.323,0.405,0.272,-0.6249,4.2079917953977395,1
0.296,0.555,0.148,-0.9829,4.199814770500912,1
0.079,0.814,0.107,0.1899,4.135080416114815,1
0.0,1.0,0.0,0.0,4.043544614839371,1
0.164,0.639,0.197,0.3671,4.206012795400253,1
0.118,0.641,0.241,0.8224,4.228619890089,1
0.214,0.472,0.314,0.8878,4.13529448831785,1
0.022,0.669,0.309,0.9958,4.178274899109254,1
0.27,0.461,0.27,0.0,3.987771342280956,1
0.108,0.626,0.267,0.9814,4.193866276477629,1
0.21,0.625,0.165,-0.8596,4.203207413668628,1
0.336,0.617,0.048,-0.9863,4.228401964982162,1
0.292,0.576,0.132,-0.9564,4.150669558099594,1
0.293,0.463,0.244,-0.9389,4.186783573859329,1
0.284,0.562,0.154,-0.669,4.146010120704733,1
0.125,0.671,0.204,0.9725,4.206560485249682,1
0.219,0.692,0.088,-0.5267,4.156507451144898,1
0.248,0.694,0.058,-0.9764,4.159151384491061,1
0.214,0.691,0.095,-0.8885,4.116218125653036,1
0.188,0.536,0.276,0.8456,4.20297766301851,1
0.183,0.6,0.217,0.5859,4.131011783287954,1
0.065,0.699,0.236,0.9555,4.194643053513976,1
0.211,0.414,0.375,0.7579,4.077123345484482,1
0.298,0.629,0.073,-0.8442,4.077657728103786,1
0.29,0.562,0.148,-0.9346,4.17509531241425,1
0.273,0.516,0.211,-0.8461,4.151462025497912,1
0.11,0.687,0.204,0.9755,4.231083730442289,1
0.182,0.695,0.123,-0.9465,4.209357425043636,1
0.26,0.688,0.052,-0.9686,4.180038788631838,1
0.201,0.661,0.138,-0.8578,4.152020323074711,1
0.125,0.675,0.2,0.7402,4.1726342883102605,1
0.2,0.652,0.148,-0.6551,4.184488442732573,1
0.156,0.617,0.227,0.7245,4.1896190345881985,1
0.274,0.587,0.139,-0.9957,4.2014588664532715,1
0.228,0.605,0.168,-0.9233,4.1718511432557674,1
0.135,0.739,0.126,-0.7719,4.188911457796918,1
